date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,month,era,match_key
10/6/1907,Czechoslovakia,Hungary,5,3,Friendly,Prague,Czechoslovakia,FALSE,1907,10,1900,1907-10-06|Czechoslovakia|Hungary
11/3/1907,Hungary,Austria,4,1,Friendly,Budapest,Hungary,FALSE,1907,11,1900,1907-11-03|Hungary|Austria
2/15/1908,Northern Ireland,England,1,3,British Home Championship,Belfast,Northern Ireland,FALSE,1908,2,1900,1908-02-15|Northern Ireland|England
3/7/1908,Scotland,Wales,2,1,British Home Championship,Dundee,Scotland,FALSE,1908,3,1900,1908-03-07|Scotland|Wales
3/8/1908,Switzerland,France,1,2,Friendly,Geneva,Switzerland,FALSE,1908,3,1900,1908-03-08|Switzerland|France
3/14/1908,Northern Ireland,Scotland,0,5,British Home Championship,Dublin,Northern Ireland,FALSE,1908,3,1900,1908-03-14|Northern Ireland|Scotland
3/16/1908,Wales,England,1,7,British Home Championship,Wrexham,Wales,FALSE,1908,3,1900,1908-03-16|Wales|England
3/29/1908,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,FALSE,1908,3,1900,1908-03-29|Belgium|Netherlands
4/2/1908,Guernsey,Alderney,3,0,Muratti Vase,Jersey,Jersey,TRUE,1908,4,1900,1908-04-02|Guernsey|Alderney
4/4/1908,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,FALSE,1908,4,1900,1908-04-04|Scotland|England
4/5/1908,Hungary,Czechoslovakia,5,2,Friendly,Budapest,Hungary,FALSE,1908,4,1900,1908-04-05|Hungary|Czechoslovakia
4/5/1908,Switzerland,Germany,5,3,Friendly,Basel,Switzerland,FALSE,1908,4,1900,1908-04-05|Switzerland|Germany
4/9/1908,Guernsey,Jersey,0,4,Muratti Vase,Guernsey,Guernsey,FALSE,1908,4,1900,1908-04-09|Guernsey|Jersey
4/11/1908,Wales,Northern Ireland,0,1,British Home Championship,Aberdare,Wales,FALSE,1908,4,1900,1908-04-11|Wales|Northern Ireland
4/12/1908,France,Belgium,1,2,Friendly,Colombes,France,FALSE,1908,4,1900,1908-04-12|France|Belgium
4/26/1908,Netherlands,Belgium,3,1,Friendly,Rotterdam,Netherlands,FALSE,1908,4,1900,1908-04-26|Netherlands|Belgium
5/3/1908,Austria,Hungary,4,0,Friendly,Vienna,Austria,FALSE,1908,5,1900,1908-05-03|Austria|Hungary
5/10/1908,Netherlands,France,4,1,Friendly,Rotterdam,Netherlands,FALSE,1908,5,1900,1908-05-10|Netherlands|France
6/6/1908,Austria,England,1,6,Friendly,Vienna,Austria,FALSE,1908,6,1900,1908-06-06|Austria|England
6/7/1908,Austria,Germany,3,2,Friendly,Vienna,Austria,FALSE,1908,6,1900,1908-06-07|Austria|Germany
6/8/1908,Austria,England,1,11,Friendly,Vienna,Austria,FALSE,1908,6,1900,1908-06-08|Austria|England
6/10/1908,Hungary,England,0,7,Friendly,Budapest,Hungary,FALSE,1908,6,1900,1908-06-10|Hungary|England
6/13/1908,Czechoslovakia,England,0,4,Friendly,Prague,Czechoslovakia,FALSE,1908,6,1900,1908-06-13|Czechoslovakia|England
7/12/1908,Sweden,Norway,11,3,Friendly,Gothenburg,Sweden,FALSE,1908,7,1900,1908-07-12|Sweden|Norway
8/15/1908,Uruguay,Argentina,2,2,Copa Lipton,Montevideo,Uruguay,FALSE,1908,8,1900,1908-08-15|Uruguay|Argentina
9/13/1908,Argentina,Uruguay,2,1,Copa Newton,Buenos Aires,Argentina,FALSE,1908,9,1900,1908-09-13|Argentina|Uruguay
10/4/1908,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,1908,10,1900,1908-10-04|Argentina|Uruguay
10/22/1908,France,Denmark,1,17,Olympic Games,London,England,TRUE,1908,10,1900,1908-10-22|France|Denmark
10/23/1908,Netherlands,Sweden,2,0,Olympic Games,London,England,TRUE,1908,10,1900,1908-10-23|Netherlands|Sweden
10/25/1908,Netherlands,Sweden,5,3,Friendly,The Hague,Netherlands,FALSE,1908,10,1900,1908-10-25|Netherlands|Sweden
10/26/1908,Belgium,Sweden,2,1,Friendly,Brussels,Belgium,FALSE,1908,10,1900,1908-10-26|Belgium|Sweden
11/1/1908,Hungary,Austria,5,3,Friendly,Budapest,Hungary,FALSE,1908,11,1900,1908-11-01|Hungary|Austria
2/13/1909,England,Northern Ireland,4,0,British Home Championship,Bradford,England,FALSE,1909,2,1900,1909-02-13|England|Northern Ireland
3/1/1909,Wales,Scotland,3,2,British Home Championship,Wrexham,Wales,FALSE,1909,3,1900,1909-03-01|Wales|Scotland
3/15/1909,England,Wales,2,0,British Home Championship,Nottingham,England,FALSE,1909,3,1900,1909-03-15|England|Wales
3/15/1909,Scotland,Northern Ireland,5,0,British Home Championship,Glasgow,Scotland,FALSE,1909,3,1900,1909-03-15|Scotland|Northern Ireland
3/18/1909,Guernsey,Jersey,3,0,Muratti Vase,Guernsey,Guernsey,FALSE,1909,3,1900,1909-03-18|Guernsey|Jersey
3/20/1909,Northern Ireland,Wales,2,3,British Home Championship,Belfast,Northern Ireland,FALSE,1909,3,1900,1909-03-20|Northern Ireland|Wales
3/21/1909,Belgium,Netherlands,1,4,Friendly,Antwerp,Belgium,FALSE,1909,3,1900,1909-03-21|Belgium|Netherlands
3/25/1909,Guernsey,Alderney,2,0,Muratti Vase,Jersey,Jersey,TRUE,1909,3,1900,1909-03-25|Guernsey|Alderney
4/3/1909,England,Scotland,2,0,British Home Championship,London,England,FALSE,1909,4,1900,1909-04-03|England|Scotland
4/4/1909,Germany,Switzerland,1,0,Friendly,Karlsruhe,Germany,FALSE,1909,4,1900,1909-04-04|Germany|Switzerland
4/4/1909,Hungary,Germany,3,3,Friendly,Budapest,Hungary,FALSE,1909,4,1900,1909-04-04|Hungary|Germany
4/25/1909,Netherlands,Belgium,4,1,Friendly,Rotterdam,Netherlands,FALSE,1909,4,1900,1909-04-25|Netherlands|Belgium
5/2/1909,Austria,Hungary,3,4,Friendly,Vienna,Austria,FALSE,1909,5,1900,1909-05-02|Austria|Hungary
5/9/1909,Belgium,France,5,2,Friendly,Brussels,Belgium,FALSE,1909,5,1900,1909-05-09|Belgium|France
5/29/1909,Hungary,England,2,4,Friendly,Budapest,Hungary,FALSE,1909,5,1900,1909-05-29|Hungary|England
5/30/1909,Hungary,Austria,1,1,Friendly,Budapest,Hungary,FALSE,1909,5,1900,1909-05-30|Hungary|Austria
5/31/1909,Hungary,England,2,8,Friendly,Budapest,Hungary,FALSE,1909,5,1900,1909-05-31|Hungary|England
6/1/1909,Austria,England,1,8,Friendly,Vienna,Austria,FALSE,1909,6,1900,1909-06-01|Austria|England
8/15/1909,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,FALSE,1909,8,1900,1909-08-15|Argentina|Uruguay
9/19/1909,Uruguay,Argentina,2,2,Copa Newton,Montevideo,Uruguay,FALSE,1909,9,1900,1909-09-19|Uruguay|Argentina
10/10/1909,Argentina,Uruguay,3,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,1909,10,1900,1909-10-10|Argentina|Uruguay
11/7/1909,Hungary,Austria,2,2,Friendly,Budapest,Hungary,FALSE,1909,11,1900,1909-11-07|Hungary|Austria
2/12/1910,Northern Ireland,England,1,1,British Home Championship,Belfast,Northern Ireland,FALSE,1910,2,1910,1910-02-12|Northern Ireland|England
3/5/1910,Scotland,Wales,1,0,British Home Championship,Kilmarnock,Scotland,FALSE,1910,3,1910,1910-03-05|Scotland|Wales
3/13/1910,Belgium,Netherlands,3,2,Friendly,Antwerp,Belgium,FALSE,1910,3,1910,1910-03-13|Belgium|Netherlands
3/14/1910,Wales,England,0,1,British Home Championship,Cardiff,Wales,FALSE,1910,3,1910,1910-03-14|Wales|England
3/19/1910,Northern Ireland,Scotland,1,0,British Home Championship,Belfast,Northern Ireland,FALSE,1910,3,1910,1910-03-19|Northern Ireland|Scotland
4/2/1910,Scotland,England,2,0,British Home Championship,Glasgow,Scotland,FALSE,1910,4,1910,1910-04-02|Scotland|England
4/3/1910,France,Belgium,0,4,Friendly,Gentilly,France,FALSE,1910,4,1910,1910-04-03|France|Belgium
4/3/1910,Switzerland,Germany,2,3,Friendly,Basel,Switzerland,FALSE,1910,4,1910,1910-04-03|Switzerland|Germany
4/7/1910,Jersey,Alderney,7,1,Muratti Vase,Jersey,Jersey,FALSE,1910,4,1910,1910-04-07|Jersey|Alderney
4/10/1910,Netherlands,Belgium,7,0,Friendly,Haarlem,Netherlands,FALSE,1910,4,1910,1910-04-10|Netherlands|Belgium
4/11/1910,Wales,Northern Ireland,4,1,British Home Championship,Wrexham,Wales,FALSE,1910,4,1910,1910-04-11|Wales|Northern Ireland
4/21/1910,Guernsey,Jersey,2,3,Muratti Vase,Guernsey,Guernsey,FALSE,1910,4,1910,1910-04-21|Guernsey|Jersey
4/24/1910,Netherlands,Germany,4,2,Friendly,Arnhem,Netherlands,FALSE,1910,4,1910,1910-04-24|Netherlands|Germany
5/1/1910,Austria,Hungary,2,1,Friendly,Vienna,Austria,FALSE,1910,5,1910,1910-05-01|Austria|Hungary
5/15/1910,Italy,France,6,2,Friendly,Milan,Italy,FALSE,1910,5,1910,1910-05-15|Italy|France
5/16/1910,Germany,Belgium,0,3,Friendly,Duisburg,Germany,FALSE,1910,5,1910,1910-05-16|Germany|Belgium
5/26/1910,Hungary,Italy,6,1,Friendly,Budapest,Hungary,FALSE,1910,5,1910,1910-05-26|Hungary|Italy
5/27/1910,Argentina,Chile,3,1,Friendly,Buenos Aires,Argentina,FALSE,1910,5,1910,1910-05-27|Argentina|Chile
5/29/1910,Chile,Uruguay,0,3,Friendly,Buenos Aires,Argentina,TRUE,1910,5,1910,1910-05-29|Chile|Uruguay
6/5/1910,Argentina,Chile,5,1,Friendly,Buenos Aires,Argentina,FALSE,1910,6,1910,1910-06-05|Argentina|Chile
6/12/1910,Argentina,Uruguay,4,1,Friendly,Buenos Aires,Argentina,FALSE,1910,6,1910,1910-06-12|Argentina|Uruguay
8/15/1910,Uruguay,Argentina,3,1,Copa Lipton,Montevideo,Uruguay,FALSE,1910,8,1910,1910-08-15|Uruguay|Argentina
9/11/1910,Chile,Argentina,0,3,Friendly,Viña del Mar,Chile,FALSE,1910,9,1910,1910-09-11|Chile|Argentina
9/11/1910,Norway,Sweden,0,4,Friendly,Kristiania,Norway,FALSE,1910,9,1910,1910-09-11|Norway|Sweden
10/16/1910,Germany,Netherlands,1,2,Friendly,Kleve,Germany,FALSE,1910,10,1910,1910-10-16|Germany|Netherlands
10/16/1910,Russia,Czechoslovakia,5,4,Friendly,Saint Petersburg,Russia,FALSE,1910,10,1910,1910-10-16|Russia|Czechoslovakia
10/23/1910,Russia,Czechoslovakia,1,0,Friendly,Moscow,Russia,FALSE,1910,10,1910,1910-10-23|Russia|Czechoslovakia
11/6/1910,Hungary,Austria,3,0,Friendly,Budapest,Hungary,FALSE,1910,11,1910,1910-11-06|Hungary|Austria
11/13/1910,Argentina,Uruguay,1,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,1910,11,1910,1910-11-13|Argentina|Uruguay
11/27/1910,Argentina,Uruguay,2,6,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,1910,11,1910,1910-11-27|Argentina|Uruguay
1/1/1911,France,Hungary,0,3,Friendly,Maisons-Alfort,France,FALSE,1911,1,1910,1911-01-01|France|Hungary
1/6/1911,Italy,Hungary,0,1,Friendly,Milan,Italy,FALSE,1911,1,1910,1911-01-06|Italy|Hungary
1/8/1911,Switzerland,Hungary,2,0,Friendly,Zürich,Switzerland,FALSE,1911,1,1910,1911-01-08|Switzerland|Hungary
1/28/1911,Northern Ireland,Wales,1,2,British Home Championship,Belfast,Northern Ireland,FALSE,1911,1,1910,1911-01-28|Northern Ireland|Wales
2/11/1911,England,Northern Ireland,2,1,British Home Championship,Derby,England,FALSE,1911,2,1910,1911-02-11|England|Northern Ireland
3/6/1911,Wales,Scotland,2,2,British Home Championship,Cardiff,Wales,FALSE,1911,3,1910,1911-03-06|Wales|Scotland
3/13/1911,England,Wales,3,0,British Home Championship,London,England,FALSE,1911,3,1910,1911-03-13|England|Wales
3/18/1911,Scotland,Northern Ireland,2,0,British Home Championship,Glasgow,Scotland,FALSE,1911,3,1910,1911-03-18|Scotland|Northern Ireland
3/19/1911,Belgium,Netherlands,1,5,Friendly,Antwerp,Belgium,FALSE,1911,3,1910,1911-03-19|Belgium|Netherlands
3/26/1911,Germany,Switzerland,6,2,Friendly,Stuttgart,Germany,FALSE,1911,3,1910,1911-03-26|Germany|Switzerland
4/1/1911,England,Scotland,1,1,British Home Championship,Liverpool,England,FALSE,1911,4,1910,1911-04-01|England|Scotland
4/2/1911,Netherlands,Belgium,3,1,Friendly,Dordrecht,Netherlands,FALSE,1911,4,1910,1911-04-02|Netherlands|Belgium
4/9/1911,France,Italy,2,2,Friendly,Saint-Ouen,France,FALSE,1911,4,1910,1911-04-09|France|Italy
4/20/1911,Guernsey,Alderney,2,1,Muratti Vase,Guernsey,Guernsey,FALSE,1911,4,1910,1911-04-20|Guernsey|Alderney
4/23/1911,Belgium,Germany,2,1,Friendly,Liège,Belgium,FALSE,1911,4,1910,1911-04-23|Belgium|Germany
4/23/1911,Switzerland,France,5,2,Friendly,Geneva,Switzerland,FALSE,1911,4,1910,1911-04-23|Switzerland|France
4/27/1911,Jersey,Guernsey,4,1,Muratti Vase,Jersey,Jersey,FALSE,1911,4,1910,1911-04-27|Jersey|Guernsey
4/30/1911,Belgium,France,7,1,Friendly,Uccle,Belgium,FALSE,1911,4,1910,1911-04-30|Belgium|France
5/7/1911,Austria,Hungary,3,1,Friendly,Vienna,Austria,FALSE,1911,5,1910,1911-05-07|Austria|Hungary
5/7/1911,Italy,Switzerland,2,2,Friendly,Milan,Italy,FALSE,1911,5,1910,1911-05-07|Italy|Switzerland
5/21/1911,Switzerland,Italy,3,0,Friendly,La Chaux-de-Fonds,Switzerland,FALSE,1911,5,1910,1911-05-21|Switzerland|Italy
6/18/1911,Sweden,Germany,2,4,Friendly,Solna,Sweden,FALSE,1911,6,1910,1911-06-18|Sweden|Germany
8/15/1911,Argentina,Uruguay,0,2,Copa Lipton,Buenos Aires,Argentina,FALSE,1911,8,1910,1911-08-15|Argentina|Uruguay
9/17/1911,Sweden,Norway,4,1,Friendly,Solna,Sweden,FALSE,1911,9,1910,1911-09-17|Sweden|Norway
9/17/1911,Uruguay,Argentina,2,3,Copa Newton,Montevideo,Uruguay,FALSE,1911,9,1910,1911-09-17|Uruguay|Argentina
10/8/1911,Uruguay,Argentina,1,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE,1911,10,1910,1911-10-08|Uruguay|Argentina
10/9/1911,Germany,Austria,1,2,Friendly,Dresden,Germany,FALSE,1911,10,1910,1911-10-09|Germany|Austria
10/22/1911,Argentina,Uruguay,2,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,1911,10,1910,1911-10-22|Argentina|Uruguay
10/22/1911,Finland,Sweden,2,5,Friendly,Helsinki,Finland,FALSE,1911,10,1910,1911-10-22|Finland|Sweden
10/29/1911,Germany,Sweden,1,3,Friendly,Hamburg,Germany,FALSE,1911,10,1910,1911-10-29|Germany|Sweden
10/29/1911,Hungary,Switzerland,9,0,Friendly,Budapest,Hungary,FALSE,1911,10,1910,1911-10-29|Hungary|Switzerland
10/29/1911,Luxembourg,France,1,4,Friendly,Luxembourg,Luxembourg,FALSE,1911,10,1910,1911-10-29|Luxembourg|France
10/29/1911,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE,1911,10,1910,1911-10-29|Uruguay|Argentina
11/5/1911,Hungary,Austria,2,0,Friendly,Budapest,Hungary,FALSE,1911,11,1910,1911-11-05|Hungary|Austria
12/17/1911,Germany,Hungary,1,4,Friendly,Munich,Germany,FALSE,1911,12,1910,1911-12-17|Germany|Hungary
1/28/1912,France,Belgium,1,1,Friendly,Saint-Ouen,France,FALSE,1912,1,1910,1912-01-28|France|Belgium
2/10/1912,Northern Ireland,England,1,6,British Home Championship,Dublin,Northern Ireland,FALSE,1912,2,1910,1912-02-10|Northern Ireland|England
2/10/1912,France,Catalonia,7,0,Friendly,Paris,France,FALSE,1912,2,1910,1912-02-10|France|Catalonia
2/18/1912,France,Switzerland,4,1,Friendly,Saint-Ouen,France,FALSE,1912,2,1910,1912-02-18|France|Switzerland
2/20/1912,Belgium,Switzerland,9,2,Friendly,Antwerp,Belgium,FALSE,1912,2,1910,1912-02-20|Belgium|Switzerland
3/2/1912,Scotland,Wales,1,0,British Home Championship,Edinburgh,Scotland,FALSE,1912,3,1910,1912-03-02|Scotland|Wales
3/10/1912,Belgium,Netherlands,1,2,Friendly,Antwerp,Belgium,FALSE,1912,3,1910,1912-03-10|Belgium|Netherlands
3/11/1912,Wales,England,0,2,British Home Championship,Wrexham,Wales,FALSE,1912,3,1910,1912-03-11|Wales|England
3/16/1912,Northern Ireland,Scotland,1,4,British Home Championship,Belfast,Northern Ireland,FALSE,1912,3,1910,1912-03-16|Northern Ireland|Scotland
3/17/1912,Italy,France,3,4,Friendly,Turin,Italy,FALSE,1912,3,1910,1912-03-17|Italy|France
3/23/1912,Scotland,England,1,1,British Home Championship,Glasgow,Scotland,FALSE,1912,3,1910,1912-03-23|Scotland|England
3/24/1912,Netherlands,Germany,5,5,Friendly,Zwolle,Netherlands,FALSE,1912,3,1910,1912-03-24|Netherlands|Germany
4/13/1912,Wales,Northern Ireland,2,3,British Home Championship,Cardiff,Wales,FALSE,1912,4,1910,1912-04-13|Wales|Northern Ireland
4/14/1912,Hungary,Germany,4,4,Friendly,Budapest,Hungary,FALSE,1912,4,1910,1912-04-14|Hungary|Germany
4/18/1912,Jersey,Guernsey,3,3,Muratti Vase,Jersey,Jersey,FALSE,1912,4,1910,1912-04-18|Jersey|Guernsey
4/19/1912,Jersey,Guernsey,2,5,Muratti Vase,Jersey,Jersey,FALSE,1912,4,1910,1912-04-19|Jersey|Guernsey
4/25/1912,Guernsey,Alderney,4,0,Muratti Vase,Guernsey,Guernsey,FALSE,1912,4,1910,1912-04-25|Guernsey|Alderney
4/28/1912,Netherlands,Belgium,4,3,Friendly,Dordrecht,Netherlands,FALSE,1912,4,1910,1912-04-28|Netherlands|Belgium
5/5/1912,Austria,Hungary,1,1,Friendly,Vienna,Austria,FALSE,1912,5,1910,1912-05-05|Austria|Hungary
5/5/1912,Switzerland,Germany,1,2,Friendly,St. Gallen,Switzerland,FALSE,1912,5,1910,1912-05-05|Switzerland|Germany
5/6/1912,Russia,Finland,1,1,Friendly,Moscow,Russia,FALSE,1912,5,1910,1912-05-06|Russia|Finland
6/16/1912,Norway,Sweden,1,2,Friendly,Kristiania,Norway,FALSE,1912,6,1910,1912-06-16|Norway|Sweden
6/20/1912,Sweden,Hungary,2,2,Friendly,Gothenburg,Sweden,FALSE,1912,6,1910,1912-06-20|Sweden|Hungary
6/23/1912,Norway,Hungary,0,6,Friendly,Kristiania,Norway,FALSE,1912,6,1910,1912-06-23|Norway|Hungary
6/27/1912,Sweden,Finland,7,1,Friendly,Solna,Sweden,FALSE,1912,6,1910,1912-06-27|Sweden|Finland
6/29/1912,Finland,Italy,3,2,Olympic Games,Stockholm,Sweden,TRUE,1912,6,1910,1912-06-29|Finland|Italy
6/29/1912,Austria,Germany,5,1,Olympic Games,Stockholm,Sweden,TRUE,1912,6,1910,1912-06-29|Austria|Germany
6/29/1912,Sweden,Netherlands,3,4,Olympic Games,Stockholm,Sweden,FALSE,1912,6,1910,1912-06-29|Sweden|Netherlands
6/30/1912,Finland,Russia,2,1,Olympic Games,Stockholm,Sweden,TRUE,1912,6,1910,1912-06-30|Finland|Russia
6/30/1912,Denmark,Norway,7,0,Olympic Games,Stockholm,Sweden,TRUE,1912,6,1910,1912-06-30|Denmark|Norway
6/30/1912,Netherlands,Austria,3,1,Olympic Games,Stockholm,Sweden,TRUE,1912,6,1910,1912-06-30|Netherlands|Austria
7/1/1912,Austria,Norway,1,0,Olympic Games,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-01|Austria|Norway
7/1/1912,Germany,Russia,16,0,Olympic Games,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-01|Germany|Russia
7/1/1912,Sweden,Italy,0,1,Olympic Games,Stockholm,Sweden,FALSE,1912,7,1910,1912-07-01|Sweden|Italy
7/2/1912,Denmark,Netherlands,4,1,Olympic Games,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-02|Denmark|Netherlands
7/3/1912,Hungary,Germany,3,1,Olympic Games,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-03|Hungary|Germany
7/3/1912,Austria,Italy,5,1,Olympic Games,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-03|Austria|Italy
7/3/1912,Norway,Russia,2,1,Friendly,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-03|Norway|Russia
7/4/1912,Netherlands,Finland,9,0,Olympic Games,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-04|Netherlands|Finland
7/5/1912,Hungary,Austria,3,0,Olympic Games,Stockholm,Sweden,TRUE,1912,7,1910,1912-07-05|Hungary|Austria
7/12/1912,Russia,Hungary,0,9,Friendly,Moscow,Russia,FALSE,1912,7,1910,1912-07-12|Russia|Hungary
7/14/1912,Russia,Hungary,0,12,Friendly,Moscow,Russia,FALSE,1912,7,1910,1912-07-14|Russia|Hungary
8/15/1912,Uruguay,Argentina,2,0,Copa Lipton,Montevideo,Uruguay,FALSE,1912,8,1910,1912-08-15|Uruguay|Argentina
8/25/1912,Uruguay,Argentina,3,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,FALSE,1912,8,1910,1912-08-25|Uruguay|Argentina
9/22/1912,Argentina,Uruguay,0,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,FALSE,1912,9,1910,1912-09-22|Argentina|Uruguay
10/6/1912,Argentina,Uruguay,3,3,Copa Newton,Avellaneda,Argentina,FALSE,1912,10,1910,1912-10-06|Argentina|Uruguay
10/6/1912,Denmark,Germany,3,1,Friendly,Copenhagen,Denmark,FALSE,1912,10,1910,1912-10-06|Denmark|Germany
11/3/1912,Hungary,Austria,4,0,Friendly,Budapest,Hungary,FALSE,1912,11,1910,1912-11-03|Hungary|Austria
11/3/1912,Sweden,Norway,4,2,Friendly,Gothenburg,Sweden,FALSE,1912,11,1910,1912-11-03|Sweden|Norway
11/17/1912,Germany,Netherlands,2,3,Friendly,Leipzig,Germany,FALSE,1912,11,1910,1912-11-17|Germany|Netherlands
12/1/1912,Uruguay,Argentina,1,3,Friendly,Montevideo,Uruguay,FALSE,1912,12,1910,1912-12-01|Uruguay|Argentina
12/1/1912,Catalonia,France,1,0,Friendly,Barcelona,Spain,FALSE,1912,12,1910,1912-12-01|Catalonia|France
12/22/1912,Italy,Austria,1,3,Friendly,Genoa,Italy,FALSE,1912,12,1910,1912-12-22|Italy|Austria
1/12/1913,France,Italy,1,0,Friendly,Saint-Ouen,France,FALSE,1913,1,1910,1913-01-12|France|Italy
1/18/1913,Northern Ireland,Wales,0,1,British Home Championship,Belfast,Northern Ireland,FALSE,1913,1,1910,1913-01-18|Northern Ireland|Wales
2/4/1913,Philippines,China Pr,2,1,Far Eastern Championship Games,Manila,Philippines,FALSE,1913,2,1910,1913-02-04|Philippines|China Pr
2/15/1913,Northern Ireland,England,2,1,British Home Championship,Belfast,Northern Ireland,FALSE,1913,2,1910,1913-02-15|Northern Ireland|England
2/16/1913,Belgium,France,3,0,Friendly,Brussels,Belgium,FALSE,1913,2,1910,1913-02-16|Belgium|France
3/3/1913,Wales,Scotland,0,0,British Home Championship,Wrexham,Wales,FALSE,1913,3,1910,1913-03-03|Wales|Scotland
